"['D8U_Yb0UEAAxChO.jpg', 'D8U_YbzUEAAyitc.jpg', 'D8U_Yb2U8AAbp2P.jpg', 'D8U_Yb3VUAADKTC.jpg']","Delitos como el homicidio doloso mantienen tendencia a la baja en Culiac·n, de acuerdo a estadÌsticas obtenidas por el Centro de Control, Comando, Comunicaciones, CÛmputo e Inteligencia, en relaciÛn a los reportes recibidos en la LÌnea de Emergencias 9-1-1. #SSPSinaloa #Culiac·n  https://t.co/5o4BjSywFz"
"['E_DeT3jXIAAPe2I.jpg', 'E_DeT3iWQAQb89I.jpg']","#ULTIMA #HORA  Se reporta accidente el cual deja 6 heridos en Oreamuno, el suceso ocurre del restaurante Mi Tierra 3 kilÛmetros norte,  donde se da la colisiÛn de dos vehÌculos, dejando a 6 personas heridas,  una de ellas en estado delicado. #TraficoCR  https://t.co/hdkkWxhqJ5"
"['E_di3YrXEAYqXSP.jpg', 'E_di3KAXIAU8kTn.jpg', 'E_di23LWQAQQLlU.jpg', 'E_di2-xXIAEn-mv.jpg']","Cuando Riza se encuentra a Barry en el manga ella no llevar a Black Hayate, en el anime si la acampaÒa Nota:en el manga esto pasa primero, luego lo greed, despuÈs la primera apariciÛn de May, m·s tarde Ed y Al llegan a Rush Valley y el asesinato que Scar hacer pasar mucho despuÈs  https://t.co/QUPqYQwddJ"
['E5sGUhPWUAAPMTc.jpg'],"#DEÈLTIMOMINUTO | COMUNICADO  El ataque se produjo en torno a la 1.00 (hora local), cuando Æun grupo de individuos no identificadosØ, asaltÛ la vivienda, seg˙n el comunicado recogido por medios locales como la emisora Juno7 y 'Gazette Haiti'.  #jovenelmoise #haiti  https://t.co/kkhAELeo9i"
['E_QE-qHXMAodn34.jpg'],MuriÛ lÌder social en un accidente de tr·nsito   https://t.co/DoEBwjgKV6  https://t.co/LNyONZ4ibj
['E_fvLojXsAAwxkZ.jpg'],Se registra accidente de tr·nsito en  VÌa EspaÒa. @TraficoCPanama #TReporta  https://t.co/XkMpdSKAl0
['E_GtGXcWYAM4nUJ.jpg'],#Noticiasdeautos: Muy agresivos: El accidente de Lewis Hamilton y Max Verstappen que los dejo fuera del GP de Italia (+VIDEO E IMAGENES)  https://t.co/v2S5diZV7k  https://t.co/X91Ej0V8rN
['EufMB0yVcAUV6Ko.jpg'],#Viral | ABATE GUARURA A LADR‡N EN TIENDA   Una tienda ubicada en Paseo de la Reforma de #CDMX fue el escenario de un asalto que terminÛ con un ladrÛn muerto y sus dos cÛmplices detenidos.  https://t.co/tjA2LQFVZ6
['E_gIl5uXEAYp1_g.jpg'],"#Nacional El ministro de Gobierno, @EDelCastilloDC, explicÛ que el informe presentado por #EEUU hace referencia a la gestiÛn 2020, cuando el gobierno de facto sÛlo erradicÛ 2.177 hect·reas de cultivos excedentarios de coca, adem·s que aportÛ de manera activa al narcotr·fico.  https://t.co/AWruEAW1CV"
['E_Sr8I5VQAEnr6J.png'],"La masacre contin˙a 2012 PeÒa Nieto continuÛ la masacre iniciada por CalderÛn. En ambos sexenios, la doctrina de 'exterminar al enemigo' generÛ m·s de 250 mil civiles ejecutados, m·s de 40 mil desaparecidos, m·s de 345 mil desplazados por la violencia. #JuicioAExPresidentes  https://t.co/JEUFk719qy"
"['E_RmyteXoAQOY29.jpg', 'E_RmytfXEAkPdAW.jpg', 'E_RmytfXEAAbLf4.jpg', 'E_RmytdWYAImFQ6.jpg']","??Conductor de una camioneta del Instituto Nacional de MigraciÛn perteneciente al grupo Beta, ocasionÛ un accidente vehicular sobre la carretera transismica a la altura del puente Pimentel en Santo Domingo Tehuantepec, al querer rebasar en curva a un automÛvil Nissan marca Tsuru.  https://t.co/8T5low2sz3"
['E_Z4F8aX0AUTATY.png'],"Accidente en Avenida Nacional y calle Vicente Guerrero, precauciÛn al circular #RedVial #LaRedCincoRadio #Puebla  https://t.co/sH9U27XBvp"
['E_ahG43UUAUfuJh.jpg'],"#RCVNoticias ??SUCESOS??  Un muerto y una persona herida deja accidente de tr·nsito, un carro tipo turismo impactÛ contra un camiÛn que estaba estacionado en la CA-5 a la altura del RÌo del Hombre, salida al norte de Francisco Moraz·n.  https://t.co/GbMxKiYt6h"
['E_QkQ_2XEAsQZcB.jpg'],"El Gobierno de MÈxico confirmÛ este martes que Israel Vallarta, detenido por secuestro desde 2005 por el medi·tico caso de la francesa Florence Cassez y sin sentencia hasta ahora, no estar· en el grupo de cientos de liberaciones  https://t.co/ikz5Hgmb2z  https://t.co/o5fXcWHMsH"
['D4mVCDvW4AEYtG-.jpg'],"Ayer en Minatitl·n, (Ver.) un comando armado irrumpiÛ en una fiesta al perseguir a una persona, y matÛ 14. ( un ???? de 1 aÒo / los muertos). El presidente dice que 'la violencia est· controlada', la oposiciÛn debate sobre zapatos y se indigna porque la esposa de AMLO canta. ??  https://t.co/QmS2VAI3LY"
['E_U9WeyWUAwzNgY.jpg'],"??ENTêRATE??  Debido a un accidente ocurrido en la Av. 12 de Octubre, nuestra ruta C928 est· operando con desvÌos. Tomar· por la VÌa Fern·ndez de CÛrdoba hasta llegar al cruce de Vista Hermosa #MiBusTeInforma  https://t.co/FsIZlQsNRX"
['E3C6CFTXMAMwkJV.jpg'],@MargaritaRepo Sigo de acuerdo contigo @MargaritaRepo tenemos que mantener nos firmes ante la arremetida del naufragio del uribismo quÈ no encuentra m·s salida que la calumnia y la violencia para mantenerse vigente   #DuquePresidenteDeLosNarcolombianosDeB
['EunNGpNWgAQOJ4m.jpg'],"#DETENCI‡N ll POR EL PRESUNTO ROBO A LOCAL COMERCIAL, ES DETENIDA POR POLICÕAS DE LA SSPyTM*  https://t.co/g18Y8Vk0It"
['E_M7kDrVkAAHMRv.jpg'],"@JuanAlder @Gabrieltamayof Pues nada m·s es el dueÒo... Me recordÛ a la exdirectora del metro en la cdmx, cuando el accidente, 'yo solo soy la directora...'  https://t.co/ju4yw7GlNN"
['E_a2C7KWUAkDUYI.jpg'],#EnVivo diputado Lemar GÛmez informa que la ComisiÛn de EnergÌa y Petroleo aprobÛ un acuerdo en rechazo al robo de la empresa venezolana MonÛmeros por el gobierno colombiano   #AntesalaAN  #16Sep  https://t.co/YWqWRxajpe
['E_VY-v4WYAQFslK.jpg'],Ola de violencia sigue en Zacatecas: 10 cuerpos son hallados en vivienda de Machines  https://t.co/8PIEjK16pH  https://t.co/5VyGw8tu6O
"['E_WqtKXWQAw6ye3.jpg', 'E_WqyxtWYAYB5i3.jpg', 'E_WqwtBWUAALcVn.jpg']","#Ultimo Organizaciones de Derechos Humanos en #Bolivia, denuncian el incremento de amenazas, violencia y ataques contra defensores de DD.HH. y periodistas. Exigen al Gobierno de @LuchoXBolivia 'respetar y dar garantÌas' a la labor que desempeÒan dichas instituciones.  https://t.co/0oMXrtEDhw"
['E_QIah6XEAQkRXU.jpg'],"@MaryMaryMary36 ??VIALIDAD?? Ruta Remanente Unidad 24 y Unidad 6 manejando de manera imprudente y provocando accidente. PUE, vÌa @MaryMaryMary36 CC @MTGobPue  https://t.co/QdIZSrpo7h"
['E_LVsYZXsAItbdJ.jpg'],??Hay m·s de 4 mil reportes de casos de violencia contra niÒos hidalguenses  ??  https://t.co/LLOra6uZgy  #ADN #ElADNdeLaInformaciÛn  https://t.co/YX4x7QSVr6
['E_JFBw-X0AIOQQO.jpg'],"Gran artÌculo sobre el legado de Calvino condensado en sus Seis propuestas para el prÛximo milenio. Las nuevas formas literarias, que ya no lo son, tomaron por asalto la conversaciÛn p˙blica, tanto por el avance tecnolÛgico como por la correcciÛn polÌtica. VÌa @elpaissemanal.  https://t.co/wHE8jXJRRt"
"['E_cujjcXMAIM6Vr.jpg', 'E_cuj2xWUAEcamI.jpg', 'E_cujPaX0AIwNJ9.jpg']","Accidente entre buseta intermunicipal placas WHU522 y campero en via al mar  El campero cae al abismo y fallece el conductor. Algunos pasajeros de buseta presentan heridas leves lesionadas, en el campero no habÌan pasajeros : Edwuin Candelo @MovilidadCali  https://t.co/d6co5sU6Nt"
['E_fL8idXEAAr9I6.jpg'],"Hoy se cumplen 48 aÒos del asesinato de un mexicano extraordinario y ejemplar, #EugenioGarzaSada                                                  AquÌ una sÌntesis de su legado  https://t.co/SGdqPFd1C4"
['E_OWyG-VEAIcYgL.jpg'],"#PrecauciÛnVial en #Morelos se registra cierre parcial de circulaciÛn por accidente, aproximadamente en el km 072+000 autopista (1670) MÈxico-Cuernavaca, mismo tramo. Atienda indicaciÛn vial.  https://t.co/xbvBXCw1Hk"
['EjaYX_BXYAQ1Br3.jpg'],"El cuerpo hallado embolsado y amarrado en colector pluvial el dÌa de ayer, corresponde a una mujer de aproximadamente 25-30 aÒos de edad. El grupo especializado de la FiscalÌa ya trabaja en su identidad #QuerÈtaro #Homicidio #Feminicidio  https://t.co/x7TqKcHJug"
['E_QAtP0XEBA5NCw.jpg'],"Presidenta @GuadalupeLlori, como mujer y representante del legislativo instamos que su bloque @PKnacional18 no permita que un presunto agresor de violencia sexual estÈ al frente de la DPE. En las comparecencias se evidenciÛ el incumplimiento de funciones. #JuicioPolÌticoCarriÛn  https://t.co/K0eTN0Rnjq"
['E_Ljrz_WEAYD8W4.jpg'],"?? PolicÌa Estatal detiene a presunto ladrÛn de vehÌculos en #Huauchinango  Agentes de la PolicÌa Estatal detuvieron a Juan Manuel R., presuntamente dedicado al robo de vehÌculos y quien fue ubicado a bordo de una camioneta que minutos antes robÛ.  Los agentes hacÌan un recor?  https://t.co/ThgbZNWrni"
"['E_QSLqsXMAQ6IG_.jpg', 'E_QSLqsWUAM2yyR.jpg', 'E_QSLqyXEAIoJMW.jpg']",Se registra un accidente de tr·nsito en la avenida G-77 y hay dos personas posiblemente heridas. La PolicÌa llegÛ al lugar para esclarecer el hecho  Fotos: Juan Carlos TorrejÛn  https://t.co/xXKCNNqhKv
['E_UItTKXMAEhxHJ.jpg'],"@WalterosRivera @Rescatista11 @COL_EJERCITO @Ejercito_Davaa QuÈ raro que quienes m·s acusan de narco al Gobierno, al Estado ?? y a todo, son los m·s viciosos, esos mismos que financian a los capos de la droga con su adicciÛn?? Mientras existan periqueros,"
"['E_H7ixRXIAIyWCD.jpg', 'E_H7ixPWEAcvfWu.jpg']","#PrecauciÛn laboran unidades de emergencia en Calzada I. Zaragoza y Viaducto RÌo Piedad, #accidente, afecta la circulaciÛn vehicular en direcciÛn a Santa Martha Acatitla #TÛmaloEnCuenta. Fotos especiales.  https://t.co/2k5grwygpI"
['E_Qy9PqXMAc2jff.jpg'],Sigue Accidente de Lewisville a Dallas: I-35E SB @ Sam Rayburn. Varios carriles bloqueados.. La salida a Bush Turnpike SH 121 tambiÈn est· cerrada.  https://t.co/McxyKPtLg7
['E_ac7xFVQAklind.png'],"#JUDICIAL Ayer por tercera ocasiÛn no se pudo cumplir la audiencia de imputaciÛn de cargos y medida de aseguramiento en contra del empresario Enrique Vives, investigado por el tr·gico accidente de tr·nsito, donde seis jÛvenes perdieron la vida. ?  https://t.co/aQ5i8boPlq  https://t.co/WYdjkccJuT"
['E0kcU5QVEAQgqrD.jpg'],"Vinculan a proceso, al presunto autor intelectual, del asesinato del lÌder de @COPARMEX_SLP Julio Cesar Galindo  https://t.co/k3vysuXDRf  https://t.co/PyrbGTCM2X"
['E_GPdsNX0AUQjwX.jpg'],"AsÌ de bajo ha colocado Abinader y el PRM el nombre de Rep˙blica Dominicana, todos los titulares en medios internacionales reseÒan, 'funcionario del gobierno detenido por narcotr·fico', ≠QUê CAMBIO! De vender sol, playa, alegrÌa y oportunidades de inversiÛn, bajamos #EstoSeJodio  https://t.co/6gjAUMnbXv"
"['E_BuQlOWUAAIqr0.jpg', 'E_BuQlMWUAIT0rD.jpg']","?? #Accidente #Solidaridad   Una embarazada fue rescatada del interior del vehÌculo que conducÌa al quedar atrapada, luego de ser embestido por un autob˙s   https://t.co/BAlUAwr6Ba  https://t.co/NKWZqIwHSy"
['E-8XPCHWEAIQ6VH.jpg'],"La lÌnea ? 1572 se encuentra habilitada las 24 horas, todos los dÌas, para recibir denuncias de violencia contra la mujer. #EnLaEmergenciaNoEstasSola  https://t.co/MzmHIEL5tH"
['E58sdEBWUAEURqh.jpg'],"??Muere persona atropellada en la colonia Pedro J. MÈndez, autoridades en el lugar.  #Tamaulipas #Reynosafollow #viralpost #Reynosa #Accidente #Transito  https://t.co/1ZCXUVCDZ9"
['E_TEAJwXEAI-8J9.jpg'],"#Seguridad |Sacan de hotel a 20 extranjeros y se los llevan con rumbo desconocido. Esta madrugada un comando presuntamente secuestrÛ a estas personas en el Hotel Sol y Luna del municipio de Matehuala, en San Luis PotosÌ.  https://t.co/3hUaQTLCEV  https://t.co/GsqxBQgtSK"
"['E_FKDtjWUAQ4Eds.jpg', 'E_FKEisWYAEkoEO.jpg']","el narcotr·fico, como dije arriba. Desde niÒa, que mi memoria registrÛ tanta barbarie social, supe que era periodista, impotente, mi memoria registrÛ la destrucciÛn de un paÌs que yo sabia que no tiene y que no tenÌa esperanza.  https://t.co/LVy0rhJueo"
['E_C1D-1XoAcqeHq.jpg'],Accidente automovilÌstico en El Salvador deja 3 muertos y al menos 20 heridos   https://t.co/IbisTbrCKv  https://t.co/0nkOE2T7RN
['E_ViGAIX0AcmpHZ.jpg'],"Detienen SSP y Sedena a implicado en homicidio, cuenta con 4 Ûrdenes de aprehensiÛn  https://t.co/FTwNLOBG0E  https://t.co/zMOMDNIfHF"
['E_LLsH7WEAIp-77.jpg'],"#QhuboLunes En #Contraportada Asesinan a Carlos en despiadado robo, tambiÈn le tenemos la noticia del acusado de abusar y envenenar a menor.  https://t.co/cJl5RrlvLq"
['E_fyLv0WQAcJ_ql.jpg'],"#EsNoticia ?? El ciclista huilense Harold Tejada, sufriÛ accidente de Italia El equipo Astana Premier Tech, ofreciÛ un parte mÈdico sobre la salud del laboyano Harold Tejada, quien estuvo involucrado en un accidente este jueves en la Coppa Sabatini.  https://t.co/uKJ2h0QNk1"
"['E_GwHeUWUAEqwMf.jpg', 'E_GwE5bWEAAzCBr.jpg']","Entrada de la Planta ruta a Totonicap·n, se originÛ accidente de dos vehÌculos @BVoluntariosGT aplicaron primeros auxilios a uno de los tripulantes, quien fue trasladado al hospital departamental.  https://t.co/wLxLjCVpY2"
['E_REgApUYAAsUP5.jpg'],Agresores de policÌa enfrentan TAMBIêN cargos por HOMICIDIO de colonia San Luis   https://t.co/irBDcFOasq #PiedrasNegras #Seguridad  https://t.co/8rd6qGEsAq
['E_U4v5UUcAMlmFx.jpg'],"#PrecauciÛnVial en #SLP se registra cierre parcial de circulaciÛn por accidente, aproximadamente en el km 021+000 carretera (470) Ciudad Valles-Tampico, tramo Ciudad Valles-TamuÌn. Atienda indicaciÛn vial.  https://t.co/hVfNE15Cbi"
['E_LNQ9pWEAEnchh.jpg'],Nuevo Accidentes de FW: WB121 antes del carril derecho 35W. Arlington: Accidente EB20 en Green Oaks Carril izquierdo. Sigue en Irving: La rampa EB183 al Loop 12 a˙n est· bloqueada por un accidente. Salida WB114 a O'Connor bloqueada por accidente.  https://t.co/xwTz1Uv13g
['EtTS701XUAUi0yu.jpg'],"Ecos de otros traumas La congresista Ocasio-Cortez revela que sufriÛ una agresiÛn sexual al narrar lal asalto al Capitolio, un episodio que reavivÛ recuerdos sobre tiroteos entre los m·s jÛvenes    https://t.co/WY1wzYHrtC  https://t.co/TNWBaAUqB1"
['E_WebBtWYAQvGdd.jpg'],"Liverpool por accidente lo pierde.  Al PSG les ponen un baile, pero el que perdona pierde ®No?  https://t.co/TIv61mTsAG"
['EEWp6-sWwAA-6tF.jpg'],?? #EntÈrate Muere un hombre por disparo de arma de fuego durante un asalto a transporte p˙blico en la colonia Benito Ju·rez @GobNau  https://t.co/h206j0v0y7
['E_Q9z2xXMAwACfL.jpg'],creo q manifestÈ algo por accidente y ya me arrepentÌ  https://t.co/hhi7K8f5K4
['ETu2bKgWoAI7aGM.jpg'],CON MACHETE EN MANO ROBA GEL ANTIBACTERIAL EN CAMPECHE  Un hombre con machete en mano asaltÛ una tienda de abarrotes en la colonia San Carlos de Ciudad del Carmen amagÛ a una empleada y se llevÛ dinero en efectivo asÌ como frascos de gel antibacterial  https://t.co/zjRVdwjVCy
['E_V5p5JWEAUHePX.jpg'],"GUATEMALA ????????  Celebramos a nuestro paÌs, a nuestro pueblo.. A la gente resiliente que a pesar de los saqueos, la violencia y la corrupciÛn encuentran la fortaleza necesaria para dÌa a dÌa luchar por una vida mejor.  #Guatemala #LaLibertadSeLlevaDentro #FreeMinds #Reggae  https://t.co/WX6hicUvcT"
['E_DICLsXsAQ568c.jpg'],"El paÌs cogiendo fuego por las cuatro esquinas, la droga en su buena, los narcotraficantes haciendo leyes y transformando y cambiando. ®Con quÈ cara nos hablan de transparencia,  honestidad y quÈ no roban? El narcotr·fico nos roba la paz  https://t.co/WfhghAFg6W"
['E_bAQEOXIAwASdP.jpg'],Capturan joven sindicado de intento de homicidio contra hombre en Pitalito H.  https://t.co/C7m0AabVy8 via @www.surnoticiaspc.com  https://t.co/fr6U6j6iS3
['ErkRXc0XUAAP_Mn.jpg'],El secuestro del campeÛn Juan Manuel Fangio en el Gran Prix de la Habana evitÛ que este muriera en tremendo accidente sobre el malecÛn. Conoces esa historia? #Amazon  https://t.co/bBbJHvJsoD
"['EvBA_eGU4AE37z3.jpg', 'EvBA_KnUYAUTj2x.jpg']",Amenaza o mensaje terrorista por parte de quien realiza el asalto con el arma de mi pap· y empezaron a tratar de asustarme los de este lugar que son los que robaron todas mis pertenencias y adem·s responsables de tumbar las torres gemelas  https://t.co/LKUHscszfZ
['EmF0BefXEAUWXfG.jpg'],En un presunto asalto asesinaron esta tarde a un vendedor de pollos en su propio negocio en Tehuantepec y dejaron herida de bala a una mujer.  https://t.co/6UFwZxBAmo  https://t.co/SFl5ohm6Ec
['EyYGDQwVEAMSypJ.jpg'],Legisladores dicen director PN puede ser interpelado por asesinato de pareja en Villa Altagracia  https://t.co/rBLQsEtApH   https://t.co/lMuCSBQSTz
['E_LCcBtWYAgbVJn.jpg'],"LlegÛ la respuesta de Elliot: '≠No fue su culpa o lo que sea! Tampoco fue una tarjeta roja, solo un extraÒo accidente, pero estas cosas pasan en el f˙tbol. VolverÈ m·s fuerte 100%. Gracias por todo el apoyo'.  https://t.co/ZGCGhdqcbG"
['E_QHy0IXIBERqk0.jpg'],"09:06 AM - DISTRITO NACIONAL | Accidente en el Exp. V Centenario con calle JosÈ MartÌ en sentido hacia el puente de la 17, el tr·nsito se muestra congestionado en esta direcciÛn. #Tr·ficoExpreso  @PrensaXtremard @Franciscoxtremo @PoliciaRD #tenares #moca #rd #dominicanrepublic  https://t.co/hct432qv1v"
['EgZJPbnVAAIKTcI.jpg'],"Detienen y procesan a uno por asesinato de Marcela, niÒa de 14 aÒos hallada en un basurero: Colectivos feministas indicaron que la vÌctima, era originaria de una comunidad tzeltal de ChillÛn, y que fue localizada 'con signos de tortura?  https://t.co/6ACllvrL3t (vÌa ElUniversal)  https://t.co/aRol6WSu9T"
['E_IqQiLXoAMYAJi.jpg'],"Informa @PNCSV que capturÛ a conductor responsable de accidente ocurrido est· madrugada frente al mirador El µguila, S.S, se trata de Edwin Javier PerÈz.  En el hecho resultaron 5 personas lesionadas, el detenido ser· acusado  de lesiones culposas y conducciÛn peligrosa.  https://t.co/LdjdLADzkg"
['E_GWfmbXEAst72q.jpg'],"#Ahora #ÈltimoMinuto #AtenciÛn #Siniestro #Accidente #AviÛn ? Un aviÛn L-410 con 16 personas a bordo se ha estrellado este domingo en la provincia rusa de Irkutsk, informan las autoridades locales.  https://t.co/3rlvIWwqzn"
['E_Ly01FXMAQCo1W.png'],El presunto autor intelectual del asesinato de Yanelis Arias con '·cido del diablo'  https://t.co/8qDxTm5lww  https://t.co/5BxZZ7qyeX
['E_P1U0MX0AAuPdp.jpg'],"Neidy Milena Pupiales fue la vÌctima mortal del terrible accidente presentado en la maÒana del lunes con un bus del MIO, cerca a Comfandi El Prado.  Conozca m·s detalles en nuestra versiÛn impresa y nuestro portal web.  https://t.co/vaxqmXoCJY"
"['E_M921hXEAM-ZRi.jpg', 'E_M921kWUAMHkbN.jpg']",#LaPaz | accidente de tr·nsito ocurrido sobre la carretera a la Herradura en el desvÌo a la costa del Sol entre el vehÌculo automÛvil y el equipo policial asignado a la subdelegaciÛn el Pedregal.  Resultando del accidente 3 personas lesionadas del vehÌculo particular.  https://t.co/hYOg7QInVc
['E-d8_iyWUAUEMki.jpg'],"Vaya debut para Paddy Pimblet, gana por KO en el primer asalto a pesar de los buenos golpes de Vendramini al inicio. #UFCVegas36  https://t.co/969KeD44IZ"
['E-m-S--WUAgxrtS.jpg'],"Trabajemos juntos contra la violencia de gÈnero. Si tienes informaciÛn de los m·s  buscados de #SantaElena, comunÌcate al 1800 DELITO. Se guardar· estricta confidencialidad |#EcuadorNiUnaMenos  https://t.co/EZbP5MpgHd"
['EjqvjxWWoAE2voR.jpg'],"Nuevos ejemplares de Asesinato en Portobelo cruzaron el Atl·ntico para llegar a casa. En pocos dÌas estar· disponible en las librerÌas. Si no lo han leÌdo, esta es su oportunidad de descubrir quiÈn es el responsable del cad·ver oculto en un viejo hostal de Portobelo.  @EdAmarante  https://t.co/oDJnTbQ94k"
"['E2QXSrRXsAU_Uwe.jpg', 'E2QXSjLWEAAseqJ.jpg', 'E2QXSPWWQAEsxC8.jpg']",Matan dos jÛvenes de #LaRomana en punto de drogas del municipio Villa Hermosa / Detalles aquÌ  https://t.co/q2GeDU3hkU  #homicidio #asesinato #drogas #villahermosa @PoliciaRD @regionalEstePN @ProcuraduriaRD  https://t.co/DJPDlOTCf6
"['E_XJ87KXEAUSWE1.jpg', 'E_XJ87LXIAE_Bn8.jpg', 'E_XJ87JWEAAx_Zy.jpg']",#Laguerradelnarco otro ·ngulo del saldo rojo que dejÛ la balacera entre grupos de la delincuencia organizada en #AmatenangodelaFrontera #Chiapas en los lÌmites con #Guatemala.  https://t.co/2BRGAKLbfy
['E_QdzWVVkAEh6Y2.jpg'],"#PrecauciÛnVial en #Veracruz se registra cierre parcial de circulaciÛn por accidente, aproximadamente en el km 054+400 autopista (795) Ent. La Tinaja-Cosoleacaque, mismo tramo, direcciÛn Cosamaloapan. Atienda indicaciÛn vial.  https://t.co/bMJRvI7Ohk"
['E_XV7LAXIAYLkP3.jpg'],"#CorteInformativo Personal de la FiscalÌa Estatal ejecutÛ un mandato judicial contra Johana Estephanie ?N, seÒalada en la probable comisiÛn de robo equiparado de un vehÌculo.  La mujer fue puesta a disposiciÛn del Juez que la requerÌa.  Leer m·s??  https://t.co/9XgWVGAe5u.  https://t.co/BHymzIB4GX"
['E_gXPxJXoAYOsIE.png'],Vuelven a aplazar la audiencia contra conductor procesado en accidente en Gaira  https://t.co/pezyuqM7XN  https://t.co/ZfcfRrOIHB
"['E_F8sLPXoAYWVLP.jpg', 'E_F8spEXIAU3V1v.jpg', 'E_F8tGVXoAcxBDt.jpg']","La #PatrullaEnCasa recorriÛ el barrio Santa Cruz, sensibilizando a los ciudadanos, sobre las rutas y lÌneas de atenciÛn para casos de violencia intrafamiliar y violencia de genero 123,122,155 y 3115614109 #YoTeCuidoMujer  https://t.co/axuv7rh1yp"
['E9J2E3xXEAoP38C.jpg'],"#EnPortada?? #TLAXCALA | DECLARAN ALERTA DE GêNERO ANTE VIOLENCIA Y DESIGUALDAD  Tlaxcala se encuentra dentro de las entidades con los indices m·s altos de trata de personas y explotaciÛn sexual, y en caso del primero, corresponde a mujeres jÛvenes en 95%  https://t.co/ebseiQ9Y8d  https://t.co/sGBjmFjWP8"
['E_FwvHzWEAEllsf.jpg'],"#Deportes | Terrible accidente se registrÛ en el GP de Italia, Hamilton y Verstappen chocan en la curva 2, ambos pilotos quedan fuera de la carrera ??  M·s detalles en breve por  https://t.co/SEbeQp9XuY ??  #ItalianGP #F1  https://t.co/wgBxVlPCXv"
['E_fvsnkXMAUPvXA.png'],#NacionalesKW Se registra accidente de tr·nsito en la vÌa EspaÒa cerca del Doit Center de RÌo Abajo.  https://t.co/uhhbGS4CIn
"['EDE7v3mU0AA0hWI.jpg', 'EDE7vwGUcAEz7Az.jpg', 'EDE7v3dUUAE5cl_.jpg', 'EDE7vtLUYAAB9WL.jpg']",#Tlaxcalaaqui  Esta maÒana la delincuencia se hizo presente una vez m·s. Un cadaver abandonado con huellas de violencia y un secuestro que culminÛ con 2 delincuentes abatidos aunque otros m·s lograron huir. El secuestro en pleno centro de Tlaxco.  https://t.co/gtJukmHtLi
['E_RjSUHWEAklAaJ.jpg'],Tri·ngulo amoroso entre causas de presunto homicidio de odontÛlogo cubano que apareciÛ desmembrado  https://t.co/NWSgegqIoa  https://t.co/qd0Og84I9h
['E_KbQXDXIAIpl4g.jpg'],Otro accidente de tr·nsito es atendido por socorristas de @CruzRojaSal Ciudad Arce cerca  del puente de El RÌo Sucio carretera de Santa Ana a San Salvador.  Una persona de 71 aÒos resultÛ lesionada.  https://t.co/lw29VRBWGb
['E_ReRFHWQAMbhXQ.jpg'],Accidente en Av. Calle 13 &gt; Oriente #traficobogota. Tr·fico avanzando52m m·s lento de lo habitual.  https://t.co/O19X1qZLO4  https://t.co/XtR7uFefhc
"['E-4WtICVcBYH4t7.png', 'E-4WrTDVcBITJBW.png', 'E-4WsTEVcA8IejB.jpg', 'E-4Wt_8VcBIz5fG.jpg']",#DaleClicAlCasco ®Sabes por quÈ debes usarlo y usarlo correctamente??? Te dejamos la siguiente informaciÛn que permite prevenir traumatismos en un accidente de moto o bicicleta.????? #ReaccionaPorLaVida #cruzrojamexicana #soyresponsable #juntosporunamovilidadsegura  https://t.co/Q7g5D3VvvZ
"['E_bzliuXEAAp1xK.jpg', 'E_bzlh7XIAoFYkb.jpg', 'E_bzklFXsAcK02B.jpg']","Accidente de tr·nsito en Quetzaltenango ??  Motocicleta es colisionada por un camiÛn en el Bulevar Henri Sierra y 11 Calle de Coatepeque.  #CruzRojaGT le brinda atenciÛn prehospitalaria a 1 persona por varios minutos, pero fallece debido a la gravedad de los traumas.  https://t.co/bjsbAkjLPR"
"['E_hQMZmWQAEOle0.jpg', 'E_hQMMxXoAgGZkq.jpg']","Gestores de la EstaciÛn Zulia, reliazaron #PatrullaEnCasa en el barrio Altos de San Antonio, donde dan a conocer a un grupo de jÛvenes las rutas y lÌneas de atenciÛn para casos de violencia intrafamiliar y violencia de genero 123,122,155  #YoTeCuidoMujer.  https://t.co/I5lh8GLPJL"
"['EwOTi0eXEAgGOmu.jpg', 'EwOTiMtW8AIAlYe.jpg', 'EwOTioGXAAA8xJJ.jpg', 'EwOTiamXEAYWLEL.jpg']","Intentan secuestrar a MoisÈs Cortizo, hermano del presidente de la rep˙blica Laurentino Cortizo.  Hay 5 detenidos por este supuesto  hecho registrado la tarde de este jueves en La Chorrera.  #ElBombazoNews #secuestro  https://t.co/O1bMDvs9lu"
['E_MT5DwWQAYXqNo.jpg'],Accidente en el que saliÛ ilesa la tripulaciÛn gracias a Dios. Se reiniciaron ya las operaciones en el Aeropuerto La Aurora.  https://t.co/JBWG3IDfI1
['E_MUR54X0AAkoa9.jpg'],"Muchas mujeres han encontrado su red de apoyo en #NduvaNdandi, org q financiamos, que brinda acompaÒamiento legal en su lengua materna a mujeres q han sufrido violencia en la mixteca oaxaqueÒa.  ConÛcelas mejor a travÈs d @UniRadio997FM  ??  https://t.co/xHKjBcXxvd / ???13 sept 9pm  https://t.co/zN3A3kQL6v"
"['E_BfK-LXoAIQTqn.jpg', 'E_BfK-MXEAACWRp.jpg']",#Seguridad?? | Recupera SSPC 4 unidades motrices con reporte de robo y se aseguraron a 17 sujetos por diversos delitos en la semana del 6 al 10 de septiembre. 13 fueron puestos a disposiciÛn del Juez calificador y 4 remitidos a la FGE.  https://t.co/FZ9MSnx6QA
